id,gender,masterCategory,subCategory,articleType,baseColour,usage
14566,Men,Footwear,Shoes,Casual Shoes,Black,Casual
20753,Women,Footwear,Shoes,Heels,Silver,Casual
5131,Women,Apparel,Topwear,Shirts,Red,Casual
25221,Women,Accessories,Bags,Handbags,Purple,Casual
11014,Women,Apparel,Topwear,Shirts,Blue,Casual
41764,Women,Apparel,Topwear,Tops,Red,Casual
32296,Men,Accessories,Watches,Watches,Blue,Casual
33344,Men,Footwear,Shoes,Formal Shoes,Black,Formal
1591,Men,Apparel,Bottomwear,Shorts,Red,Sports
52141,Women,Apparel,Topwear,Tshirts,Blue,Casual
15686,Men,Apparel,Bottomwear,Trousers,Khaki,Casual
5303,Unisex,Accessories,Bags,Backpacks,Black,Casual
14754,Men,Apparel,Topwear,Shirts,Blue,Formal
53093,Women,Accessories,Jewellery,Necklace and Chains,Green,Casual
25013,Unisex,Accessories,Bags,Handbags,Maroon,Casual
11226,Men,Accessories,Watches,Watches,Steel,Casual
57433,Women,Apparel,Topwear,Tshirts,Pink,Casual
43201,Men,Accessories,Watches,Watches,Grey,Casual
2126,Men,Apparel,Topwear,Shirts,White,Casual
27744,Women,Accessories,Bags,Handbags,Black,Casual
18199,Women,Apparel,Topwear,Sweaters,Purple,Casual
26696,Men,Footwear,Shoes,Sports Shoes,White,Sports
6586,Men,Apparel,Topwear,Tshirts,Blue,Casual
34353,Men,Apparel,Topwear,Tshirts,Blue,Casual
7454,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
16003,Men,Apparel,Topwear,Sweaters,Grey,Casual
22236,Men,Footwear,Shoes,Casual Shoes,Blue,Casual
5767,Women,Apparel,Topwear,Tops,Black,Casual
14330,Men,Footwear,Shoes,Sports Shoes,Black,Sports
52525,Women,Apparel,Bottomwear,Jeggings,Red,Casual
45592,Men,Footwear,Shoes,Formal Shoes,Tan,Formal
36060,Unisex,Accessories,Bags,Duffel Bag,Mustard,Casual
57057,Women,Apparel,Dress,Dresses,Red,Casual
10790,Men,Apparel,Topwear,Shirts,Blue,Casual
58823,Men,Accessories,Watches,Watches,Black,Casual
33512,Women,Footwear,Shoes,Casual Shoes,Black,Casual
20939,Men,Accessories,Bags,Backpacks,Navy Blue,Casual
39028,Men,Accessories,Watches,Watches,Black,Casual
25477,Men,Footwear,Shoes,Sports Shoes,Grey,Sports
11642,Women,Accessories,Watches,Watches,Black,Casual
31245,Men,Apparel,Topwear,Tshirts,White,Casual
13115,Men,Footwear,Shoes,Casual Shoes,Black,Casual
7030,Men,Apparel,Topwear,Tshirts,Grey,Casual
46317,Men,Accessories,Watches,Watches,Silver,Casual
16467,Men,Apparel,Topwear,Shirts,Green,Casual
8844,Men,Apparel,Bottomwear,Trousers,Brown,Casual
22652,Unisex,Accessories,Bags,Duffel Bag,Grey,Casual
28368,Men,Accessories,Eyewear,Sunglasses,Copper,Casual
23780,Men,Accessories,Eyewear,Sunglasses,Black,Casual
9996,Women,Apparel,Topwear,Tops,Blue,Casual
13929,Men,Apparel,Topwear,Shirts,Beige,Casual
34737,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Sports
42585,Men,Apparel,Topwear,Tshirts,Black,Casual
13327,Men,Apparel,Topwear,Shirts,Green,Casual
9398,Men,Footwear,Shoes,Sports Shoes,Black,Sports
29088,Unisex,Footwear,Shoes,Casual Shoes,Black,Casual
7202,Women,Apparel,Topwear,Tops,Blue,Casual
46125,Women,Accessories,Jewellery,Necklace and Chains,Turquoise Blue,Casual
48883,Women,Accessories,Jewellery,Pendant,Silver,Casual
14102,Women,Apparel,Topwear,Tops,Brown,Casual
20337,Men,Apparel,Topwear,Sweatshirts,Red,Sports
44672,Women,Apparel,Topwear,Shirts,Blue,Formal
4487,Men,Footwear,Shoes,Sports Shoes,Black,Sports
33720,Women,Apparel,Bottomwear,Leggings,Green,Casual
25645,Men,Accessories,Watches,Watches,Black,Casual
41300,Girls,Apparel,Topwear,Tshirts,Green,Casual
18732,Women,Apparel,Topwear,Tops,Off White,Casual
48042,Men,Accessories,Watches,Watches,Black,Casual
29849,Men,Apparel,Bottomwear,Trousers,Brown,Casual
12208,Men,Apparel,Topwear,Tshirts,Green,Casual
29075,Men,Accessories,Bags,Backpacks,Black,Casual
26801,Men,Apparel,Topwear,Shirts,Lavender,Formal
59302,Men,Apparel,Topwear,Shirts,Purple,Casual
1934,Unisex,Accessories,Bags,Backpacks,Purple,Sports
53638,Men,Footwear,Shoes,Casual Shoes,Black,Casual
38335,Girls,Apparel,Topwear,Tops,Red,Casual
57298,Women,Footwear,Shoes,Heels,Beige,Casual
59130,Men,Apparel,Topwear,Jackets,Black,Casual
56944,Women,Footwear,Shoes,Heels,Green,Casual
57896,Women,Apparel,Bottomwear,Shorts,Off White,Casual
37973,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
9157,Women,Apparel,Topwear,Shirts,Pink,Casual
43698,Boys,Apparel,Topwear,Tshirts,Yellow,Casual
18500,Men,Apparel,Topwear,Tshirts,White,Sports
8085,Women,Footwear,Shoes,Sports Shoes,Silver,Sports
17548,Men,Apparel,Topwear,Shirts,Grey,Formal
28395,Women,Accessories,Eyewear,Sunglasses,Black,Casual
47238,Men,Footwear,Shoes,Casual Shoes,Black,Casual
12806,Men,Apparel,Topwear,Sweatshirts,Grey,Sports
29247,Men,Apparel,Topwear,Tshirts,Yellow,Sports
32865,Unisex,Accessories,Bags,Backpacks,Grey,Casual
10309,Women,Footwear,Shoes,Flats,White,Casual
38563,Men,Apparel,Bottomwear,Shorts,Orange,Casual
45937,Men,Accessories,Watches,Watches,White,Casual
3009,Men,Apparel,Topwear,Shirts,Black,Casual
9533,Men,Apparel,Topwear,Tshirts,Red,Sports
17910,Men,Apparel,Topwear,Sweatshirts,Black,Sports
48614,Women,Accessories,Jewellery,Earrings,Silver,Casual
18164,Women,Accessories,Bags,Clutches,Black,Casual
29623,Men,Apparel,Topwear,Shirts,Lavender,Formal
18958,Men,Apparel,Topwear,Sweaters,Blue,Casual
26459,Women,Footwear,Shoes,Casual Shoes,White,Casual
19284,Women,Accessories,Watches,Watches,Black,Casual
9701,Men,Footwear,Shoes,Formal Shoes,Black,Formal
48426,Men,Apparel,Topwear,Tshirts,White,Casual
23917,Women,Footwear,Shoes,Casual Shoes,White,Casual
29411,Men,Accessories,Watches,Watches,White,Casual
37719,Men,Apparel,Topwear,Tshirts,Blue,Casual
45339,Women,Footwear,Shoes,Heels,Gold,Casual
59766,Women,Accessories,Jewellery,Earrings,Gold,Casual
38751,Unisex,Accessories,Bags,Backpacks,Black,Casual
39683,Men,Footwear,Shoes,Sports Shoes,White,Sports
41799,Women,Apparel,Topwear,Tops,Yellow,Casual
20568,Women,Accessories,Bags,Handbags,Brown,Casual
33943,Men,Apparel,Topwear,Tshirts,Blue,Casual
52148,Women,Apparel,Topwear,Tshirts,Red,Casual
44811,Women,Apparel,Topwear,Tops,Pink,Casual
38597,Men,Apparel,Topwear,Tshirts,Grey,Casual
19042,Women,Footwear,Shoes,Heels,Blue,Casual
49732,Men,Accessories,Ties,Ties,Blue,Casual
16836,Men,Accessories,Eyewear,Sunglasses,Blue,Casual
8415,Girls,Apparel,Topwear,Tshirts,White,Casual
43208,Women,Accessories,Watches,Watches,Grey,Casual
35288,Unisex,Accessories,Watches,Watches,Black,Casual
22831,Men,Footwear,Shoes,Casual Shoes,Khaki,Casual
8627,Men,Accessories,Eyewear,Sunglasses,Grey,Casual
12698,Men,Footwear,Shoes,Sports Shoes,Blue,Sports
35886,Boys,Apparel,Topwear,Tshirts,White,Casual
19270,Women,Accessories,Watches,Watches,Steel,Casual
34168,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual
28537,Men,Apparel,Topwear,Tshirts,Black,Sports
43806,Women,Accessories,Jewellery,Earrings,White,Casual
5138,Women,Apparel,Topwear,Tshirts,Green,Casual
11821,Men,Footwear,Shoes,Casual Shoes,Black,Casual
21688,Women,Accessories,Watches,Watches,Silver,Casual
1598,Women,Accessories,Bags,Handbags,Blue,Travel
5904,Women,Footwear,Shoes,Casual Shoes,White,Casual
25228,Women,Accessories,Bags,Handbags,Blue,Casual
39677,Men,Footwear,Shoes,Casual Shoes,White,Casual
9391,Men,Footwear,Shoes,Sports Shoes,White,Sports
2779,Men,Apparel,Topwear,Tshirts,White,Casual
8243,Women,Accessories,Bags,Handbags,Yellow,Casual
46910,Men,Apparel,Bottomwear,Jeans,Black,Casual
19614,Women,Apparel,Topwear,Tshirts,White,Casual
49958,Men,Apparel,Bottomwear,Shorts,Black,Casual
31842,Men,Accessories,Watches,Watches,Black,Casual
11479,Women,Apparel,Topwear,Tops,Purple,Casual
39213,Men,Footwear,Shoes,Formal Shoes,Black,Formal
41309,Girls,Apparel,Topwear,Tops,Peach,Casual
14937,Men,Apparel,Bottomwear,Shorts,Olive,Casual
36069,Unisex,Accessories,Bags,Duffel Bag,Beige,Casual
58016,Women,Accessories,Jewellery,Earrings,Silver,Casual
39021,Men,Accessories,Watches,Watches,Navy Blue,Casual
10799,Men,Apparel,Topwear,Shirts,Navy Blue,Casual
20930,Women,Accessories,Bags,Handbags,Red,Casual
7805,Men,Footwear,Shoes,Casual Shoes,Black,Casual
19426,Men,Apparel,Topwear,Shirts,Black,Casual
49356,Men,Footwear,Shoes,Casual Shoes,Beige,Casual
8071,Women,Footwear,Shoes,Sports Shoes,Grey,Sports
23789,Men,Accessories,Eyewear,Sunglasses,Black,Casual
28361,Men,Accessories,Eyewear,Sunglasses,Black,Casual
13920,Men,Footwear,Shoes,Casual Shoes,Black,Casual
7039,Men,Footwear,Shoes,Casual Shoes,White,Casual
20791,Men,Apparel,Topwear,Jackets,Black,Casual
37726,Men,Apparel,Topwear,Shirts,Blue,Casual
4021,Unisex,Footwear,Shoes,Casual Shoes,Black,Casual
15476,Men,Apparel,Topwear,Tshirts,Black,Casual
59759,Women,Footwear,Shoes,Heels,Black,Casual
33386,Women,Accessories,Bags,Handbags,Purple,Casual
40674,Women,Apparel,Topwear,Tops,Blue,Casual
10104,Men,Footwear,Shoes,Sports Shoes,Black,Sports
24331,Women,Apparel,Bottomwear,Track Pants,Grey,Sports
3204,Men,Apparel,Topwear,Tshirts,Blue,Casual
42123,Men,Apparel,Topwear,Tshirts,Navy Blue,Sports
12653,Men,Apparel,Topwear,Tshirts,Grey,Casual
26466,Men,Apparel,Topwear,Tshirts,Green,Casual
13781,Men,Apparel,Bottomwear,Trousers,Grey,Formal
48419,Men,Apparel,Topwear,Tshirts,Black,Casual
51534,Men,Accessories,Watches,Watches,White,Casual
46583,Women,Footwear,Shoes,Flats,Grey,Casual
47451,Women,Footwear,Shoes,Flats,Brown,Casual
6776,Men,Apparel,Topwear,Tshirts,Red,Casual
17321,Women,Accessories,Eyewear,Sunglasses,Black,Casual
26654,Men,Footwear,Shoes,Sports Shoes,Black,Sports
7496,Women,Apparel,Topwear,Tshirts,Blue,Sports
51706,Men,Accessories,Eyewear,Sunglasses,Black,Casual
17113,Women,Accessories,Bags,Clutches,Gold,Casual
47663,Women,Accessories,Scarves,Scarves,Brown,Casual
34391,Men,Apparel,Topwear,Tshirts,Red,Casual
6544,Unisex,Accessories,Bags,Backpacks,Green,Casual
37514,Boys,Apparel,Bottomwear,Leggings,Yellow,Casual
14796,Women,Accessories,Bags,Handbags,Purple,Casual
33988,Women,Accessories,Scarves,Scarves,Blue,Casual
21471,Women,Footwear,Shoes,Casual Shoes,Purple,Casual
52183,Women,Accessories,Jewellery,Earrings,Silver,Casual
15644,Men,Apparel,Bottomwear,Shorts,Navy Blue,Sports
45134,Men,Accessories,Watches,Watches,Silver,Casual
4213,Girls,Apparel,Topwear,Tshirts,Pink,Casual
10336,Women,Apparel,Topwear,Tops,Black,Casual
41594,Men,Apparel,Topwear,Shirts,Grey,Casual
45908,Men,Accessories,Watches,Watches,White,Casual
9168,Men,Apparel,Bottomwear,Jeans,Blue,Casual
30355,Men,Apparel,Topwear,Tshirts,Green,Casual
12005,Men,Apparel,Topwear,Shirts,Green,Formal
3452,Men,Footwear,Shoes,Sports Shoes,Black,Sports
31287,Men,Apparel,Bottomwear,Shorts,Black,Casual
9954,Men,Apparel,Topwear,Tshirts,White,Sports
17577,Men,Apparel,Bottomwear,Trousers,Grey,Casual
47207,Men,Footwear,Shoes,Formal Shoes,Brown,Casual
12839,Women,Apparel,Bottomwear,Skirts,Black,Casual
51362,Women,Apparel,Bottomwear,Jeans,Blue,Casual
22690,Men,Footwear,Shoes,Sports Shoes,Black,Sports
29278,Men,Apparel,Topwear,Shirts,Blue,Casual
15220,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
4677,Men,Accessories,Bags,Backpacks,Black,Sports
44482,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
53435,Men,Apparel,Topwear,Jackets,Black,Sports
21829,Unisex,Accessories,Bags,Duffel Bag,Green,Sports
32402,Women,Apparel,Topwear,Tops,Pink,Casual
11680,Men,Apparel,Topwear,Shirts,Red,Casual
57095,Women,Apparel,Bottomwear,Shorts,Black,Casual
10752,Men,Apparel,Topwear,Tshirts,White,Sports
24567,Women,Apparel,Topwear,Tshirts,Purple,Casual
38138,Unisex,Accessories,Bags,Backpacks,Pink,Casual
40022,Men,Apparel,Topwear,Tshirts,White,Casual
4445,Men,Footwear,Shoes,Sports Shoes,Black,Sports
21227,Men,Apparel,Topwear,Tshirts,Orange,Casual
15012,Men,Apparel,Topwear,Jackets,Blue,Sports
37342,Boys,Apparel,Topwear,Tshirts,Blue,Casual
32630,Men,Apparel,Topwear,Tshirts,Grey,Sports
40210,Men,Accessories,Ties,Ties,Black,Formal
24755,Men,Apparel,Bottomwear,Jeans,Blue,Casual
43495,Men,Apparel,Topwear,Tshirts,Brown,Casual
8288,Men,Apparel,Topwear,Tshirts,Red,Casual
3660,Men,Footwear,Shoes,Sports Shoes,White,Sports
29876,Men,Accessories,Eyewear,Sunglasses,Metallic,Casual
12237,Men,Apparel,Topwear,Shirts,Red,Formal
6312,Women,Apparel,Topwear,Tops,White,Casual
28198,Men,Accessories,Eyewear,Sunglasses,Black,Casual
17745,Men,Footwear,Shoes,Sports Shoes,White,Sports
43653,Women,Apparel,Dress,Dresses,Peach,Casual
2574,Women,Apparel,Bottomwear,Shorts,Grey,Casual
13123,Men,Footwear,Shoes,Formal Shoes,Brown,Formal
19419,Men,Apparel,Bottomwear,Shorts,Black,Casual
31273,Men,Apparel,Topwear,Tshirts,Green,Casual
49369,Men,Footwear,Shoes,Casual Shoes,Black,Casual
7006,Men,Apparel,Topwear,Tshirts,Black,Casual
51396,Men,Apparel,Bottomwear,Shorts,Navy Blue,Casual
8872,Men,Apparel,Topwear,Shirts,Blue,Casual
22664,Unisex,Accessories,Bags,Backpacks,Red,Casual
4683,Unisex,Accessories,Bags,Backpacks,Black,Sports
36056,Unisex,Accessories,Bags,Messenger Bag,Mustard,Casual
5751,Women,Apparel,Topwear,Tshirts,Green,Casual
37184,Women,Apparel,Topwear,Tshirts,Blue,Casual
14306,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Casual
20133,Women,Apparel,Topwear,Tops,Red,Casual
25441,Men,Footwear,Shoes,Casual Shoes,Blue,Casual
11674,Men,Apparel,Topwear,Shirts,Purple,Casual
57061,Women,Apparel,Dress,Dresses,Black,Casual
24593,Women,Apparel,Topwear,Tshirts,White,Casual
33524,Women,Footwear,Shoes,Casual Shoes,Red,Casual
58815,Women,Footwear,Shoes,Casual Shoes,Black,Casual
45796,Women,Footwear,Shoes,Flats,Green,Casual
14134,Women,Apparel,Bottomwear,Track Pants,Grey,Sports
20301,Women,Apparel,Topwear,Sweaters,Magenta,Casual
44644,Women,Apparel,Topwear,Tops,Black,Casual
25673,Women,Accessories,Watches,Watches,Silver,Casual
11446,Women,Apparel,Topwear,Tops,White,Casual
14908,Women,Accessories,Eyewear,Sunglasses,Blue,Casual
33716,Women,Accessories,Bags,Handbags,Black,Casual
10594,Women,Accessories,Watches,Watches,Pink,Casual
57253,Women,Accessories,Bags,Handbags,Orange,Casual
13311,Men,Apparel,Topwear,Shirts,Navy Blue,Casual
48089,Women,Apparel,Topwear,Tops,Burgundy,Casual
30193,Unisex,Accessories,Bags,Backpacks,Blue,Casual
2746,Boys,Apparel,Topwear,Tshirts,Yellow,Casual
3694,Men,Footwear,Shoes,Casual Shoes,Green,Casual
29882,Men,Accessories,Eyewear,Sunglasses,Brown,Casual
27918,Women,Apparel,Bottomwear,Trousers,Grey,Formal
34533,Men,Footwear,Shoes,Formal Shoes,Black,Formal
22456,Women,Apparel,Bottomwear,Leggings,Blue,Casual
7234,Men,Footwear,Shoes,Formal Shoes,Brown,Formal
46113,Men,Footwear,Shoes,Casual Shoes,Red,Casual
20765,Women,Footwear,Shoes,Flats,Silver,Casual
5107,Women,Apparel,Topwear,Shirts,Yellow,Casual
44220,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
40680,Men,Apparel,Topwear,Tshirts,Red,Casual
25217,Women,Accessories,Bags,Handbags,Pink,Casual
11022,Women,Apparel,Topwear,Tshirts,Red,Casual
41752,Boys,Apparel,Topwear,Tshirts,Yellow,Casual
31425,Men,Apparel,Bottomwear,Trousers,Grey,Casual
26492,Men,Apparel,Topwear,Tshirts,White,Casual
2322,Women,Apparel,Topwear,Tshirts,White,Sports
16207,Men,Apparel,Topwear,Sweatshirts,Grey,Casual
7650,Men,Apparel,Topwear,Tshirts,Grey,Sports
35085,Men,Accessories,Ties,Ties,Blue,Formal
46577,Women,Accessories,Watches,Watches,Blue,Casual
6782,Men,Apparel,Topwear,Shirts,Blue,Casual
34157,Girls,Apparel,Topwear,Tops,Peach,Casual
28508,Men,Apparel,Topwear,Tshirts,White,Sports
12495,Women,Apparel,Topwear,Tshirts,White,Casual
43237,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual
2110,Women,Apparel,Bottomwear,Track Pants,Tan,Sports
13547,Women,Footwear,Shoes,Casual Shoes,Red,Casual
54280,Men,Apparel,Topwear,Shirts,Grey,Formal
7462,Men,Apparel,Topwear,Tshirts,Grey,Casual
19841,Men,Apparel,Topwear,Shirts,Grey,Casual
46745,Men,Apparel,Bottomwear,Track Pants,Charcoal,Sports
16035,Men,Apparel,Topwear,Shirts,White,Casual
22200,Men,Apparel,Topwear,Tshirts,Grey,Casual
18993,Men,Apparel,Topwear,Tshirts,Red,Casual
34365,Men,Apparel,Topwear,Tshirts,Blue,Casual
14762,Men,Apparel,Topwear,Shirts,Blue,Formal
21485,Women,Accessories,Bags,Handbags,Green,Casual
52177,Women,Accessories,Jewellery,Ring,Silver,Casual
36432,Men,Footwear,Shoes,Casual Shoes,White,Casual
33140,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual
1795,Men,Accessories,Bags,Backpacks,Black,Sports
25025,Women,Apparel,Topwear,Jackets,Purple,Sports
11210,Women,Accessories,Watches,Watches,Steel,Casual
58011,Women,Apparel,Topwear,Tops,Blue,Casual
5769,Women,Apparel,Topwear,Tops,White,Casual
25479,Men,Footwear,Shoes,Sports Shoes,White,Sports
36852,Men,Apparel,Topwear,Shirts,Blue,Casual
39026,Women,Accessories,Watches,Watches,Pink,Casual
20937,Unisex,Accessories,Bags,Backpacks,Black,Casual
57059,Women,Apparel,Dress,Dresses,Red,Casual
8076,Men,Footwear,Shoes,Sports Shoes,White,Sports
7802,Men,Footwear,Shoes,Casual Shoes,Black,Casual
13927,Men,Footwear,Shoes,Casual Shoes,Red,Casual
28366,Men,Accessories,Eyewear,Sunglasses,Black,Casual
9998,Women,Apparel,Topwear,Tops,Pink,Casual
16469,Men,Apparel,Topwear,Shirts,Black,Casual
9396,Women,Footwear,Shoes,Sports Shoes,Black,Sports
13329,Men,Apparel,Topwear,Shirts,White,Casual
19613,Women,Apparel,Topwear,Tops,Black,Casual
8244,Women,Accessories,Bags,Handbags,Green,Casual
28154,Men,Accessories,Eyewear,Sunglasses,Black,Casual
27920,Women,Apparel,Bottomwear,Trousers,Black,Formal
31845,Men,Accessories,Watches,Watches,Black,Casual
4489,Men,Footwear,Shoes,Sports Shoes,White,Sports
39214,Men,Footwear,Shoes,Formal Shoes,Black,Formal
14930,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
19277,Women,Accessories,Watches,Watches,Black,Casual
35881,Boys,Apparel,Topwear,Tshirts,Blue,Casual
8620,Men,Accessories,Eyewear,Sunglasses,Purple,Casual
22836,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
28530,Women,Apparel,Topwear,Tshirts,Grey,Sports
14568,Men,Footwear,Shoes,Casual Shoes,Black,Casual
59795,Women,Apparel,Dress,Dresses,Blue,Casual
11826,Men,Footwear,Shoes,Casual Shoes,Red,Casual
5903,Men,Footwear,Shoes,Casual Shoes,Red,Casual
39670,Men,Footwear,Shoes,Sports Shoes,White,Sports
32298,Men,Accessories,Watches,Watches,Black,Casual
33944,Men,Apparel,Topwear,Tshirts,White,Casual
15688,Men,Apparel,Bottomwear,Trousers,Beige,Casual
38590,Women,Apparel,Topwear,Tshirts,Pink,Casual
33178,Women,Apparel,Topwear,Tops,Navy Blue,Casual
44816,Women,Apparel,Bottomwear,Jeans,Blue,Casual
11228,Men,Accessories,Watches,Watches,Copper,Casual
41558,Men,Apparel,Topwear,Tshirts,Green,Casual
16831,Women,Apparel,Topwear,Tshirts,Green,Casual
8412,Men,Apparel,Topwear,Tshirts,Blue,Sports
49735,Men,Accessories,Ties,Ties,Black,Casual
19045,Women,Footwear,Shoes,Heels,Multi,Casual
18197,Men,Apparel,Bottomwear,Trousers,Navy Blue,Casual
2128,Men,Apparel,Topwear,Shirts,White,Casual
6588,Women,Apparel,Bottomwear,Track Pants,Grey,Sports
35875,Boys,Apparel,Topwear,Tshirts,Blue,Casual
19283,Women,Accessories,Watches,Watches,White,Casual
48421,Men,Apparel,Topwear,Tshirts,Grey Melange,Casual
29416,Men,Accessories,Watches,Watches,Silver,Casual
17319,Women,Accessories,Eyewear,Sunglasses,Black,Casual
59761,Women,Footwear,Shoes,Flats,Black,Casual
4019,Unisex,Footwear,Shoes,Casual Shoes,Blue,Casual
24309,Men,Apparel,Bottomwear,Shorts,Grey,Casual
38756,Women,Accessories,Bags,Handbags,Fluorescent Green,Casual
39684,Men,Footwear,Shoes,Sports Shoes,White,Sports
4825,Men,Apparel,Bottomwear,Track Pants,Grey,Sports
53069,Women,Accessories,Bags,Handbags,Gold,Casual
24907,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual
21449,Women,Apparel,Topwear,Tops,Mustard,Casual
32862,Unisex,Accessories,Bags,Backpacks,Grey,Casual
59553,Women,Accessories,Jewellery,Bracelet,Silver,Casual
1759,Men,Apparel,Topwear,Tshirts,Grey,Sports
45930,Men,Accessories,Watches,Watches,Black,Casual
18163,Women,Accessories,Bags,Handbags,Maroon,Casual
48613,Women,Accessories,Jewellery,Earrings,Silver,Casual
9534,Men,Apparel,Topwear,Tshirts,Black,Sports
17917,Men,Apparel,Topwear,Sweatshirts,Purple,Sports
30709,Women,Accessories,Bags,Clutches,Red,Ethnic
45568,Girls,Apparel,Topwear,Tops,White,Casual
56943,Women,Footwear,Shoes,Flats,Black,Casual
37148,Men,Apparel,Topwear,Tshirts,Grey,Casual
37974,Men,Footwear,Shoes,Casual Shoes,Tan,Casual
54628,Men,Accessories,Watches,Watches,Black,Casual
6924,Men,Apparel,Topwear,Tshirts,Black,Sports
9150,Women,Apparel,Bottomwear,Jeans,Black,Casual
8082,Men,Footwear,Shoes,Sports Shoes,Black,Sports
6118,Men,Apparel,Topwear,Tshirts,Grey,Casual
28392,Women,Accessories,Eyewear,Sunglasses,Black,Casual
50288,Men,Accessories,Ties,Ties,Black,Formal
29240,Men,Footwear,Shoes,Sports Shoes,White,Sports
12801,Men,Apparel,Topwear,Tshirts,Red,Sports
18735,Women,Apparel,Dress,Dresses,Purple,Casual
3658,Men,Footwear,Shoes,Casual Shoes,Black,Casual
48879,Women,Accessories,Jewellery,Pendant,Silver,Casual
26806,Men,Apparel,Bottomwear,Trousers,Charcoal,Formal
29072,Men,Accessories,Bags,Backpacks,Blue,Casual
59305,Men,Apparel,Topwear,Shirts,Blue,Casual
44688,Women,Apparel,Dress,Dresses,Off White,Casual
1933,Unisex,Accessories,Bags,Backpacks,Grey,Sports
38332,Girls,Apparel,Topwear,Tops,Pink,Casual
12492,Men,Apparel,Topwear,Shirts,Blue,Formal
13540,Men,Footwear,Shoes,Casual Shoes,White,Casual
2117,Men,Apparel,Bottomwear,Shorts,Grey,Sports
22207,Men,Apparel,Topwear,Shirts,Pink,Casual
16032,Men,Apparel,Topwear,Shirts,Grey,Casual
46742,Women,Apparel,Bottomwear,Track Pants,Grey,Sports
7465,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
19846,Men,Apparel,Topwear,Shirts,Navy Blue,Casual
34362,Men,Apparel,Topwear,Tshirts,Blue,Casual
18994,Men,Apparel,Topwear,Tshirts,Black,Casual
14765,Men,Apparel,Topwear,Shirts,Navy Blue,Formal
5332,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
36435,Men,Footwear,Shoes,Casual Shoes,White,Casual
33147,Girls,Apparel,Bottomwear,Jeans,Blue,Casual
1792,Unisex,Accessories,Bags,Backpacks,Blue,Sports
44829,Men,Apparel,Topwear,Tshirts,White,Casual
11217,Men,Accessories,Watches,Watches,Steel,Casual
44227,Men,Footwear,Shoes,Sports Shoes,Silver,Sports
5100,Men,Apparel,Topwear,Tshirts,Yellow,Casual
20762,Women,Footwear,Shoes,Heels,Red,Casual
14557,Men,Footwear,Shoes,Casual Shoes,Black,Casual
15485,Women,Apparel,Bottomwear,Track Pants,Black,Sports
11819,Men,Footwear,Shoes,Casual Shoes,Blue,Casual
